,CodeRoute,Latitude,Longitude,Altitude,Date,Speed,TimeDifference,Distance,FileName,CumTimeDiff,VideoFrame
0,taxi_122,41.9230874882779,12.502203541278,0.0,2014-02-01 00:00:00+00:00,0.0,0,0.0,,0,0
1,taxi_122,41.92211060437628,12.501202524407695,0.0,"0   2014-02-01 00:00:08+00:00
Name: Date, dtype: datetime64[ns, UTC]",16.074245116146056,8,136.63108348724148,,8,1
2,taxi_122,41.921826108945204,12.5009061654808,0.0,2014-02-01 00:00:11+00:00,16.07424511614606,11,176.81669627760664,,11,2
3,taxi_122,41.921115057214074,12.500176626701162,0.0,"1   2014-02-01 00:00:19+00:00
Name: Date, dtype: datetime64[ns, UTC]",11.705620572636617,8,99.49777486741124,,19,3
4,taxi_122,41.920240248745706,12.499272999430199,0.0,2014-02-01 00:00:30+00:00,11.705620572636617,19,222.4067908800957,,30,4
5,taxi_122,41.91982596942376,12.4987919507772,0.0,"2   2014-02-01 00:00:38+00:00
Name: Date, dtype: datetime64[ns, UTC]",7.165635231615691,8,60.907899468733376,,38,5
6,taxi_122,41.9192676489389,12.498139430408402,0.0,2014-02-01 00:00:50+00:00,7.165635231615691,20,143.31270463231382,,50,6
7,taxi_122,41.91861132391409,12.497451585803944,0.0,"3   2014-02-01 00:00:58+00:00
Name: Date, dtype: datetime64[ns, UTC]",10.891227287672036,8,92.5754319452123,,58,7
8,taxi_122,41.9184201824959,12.4972479447561,0.0,2014-02-01 00:01:01+00:00,10.891227287672036,11,119.80350016439239,,61,8
9,taxi_122,41.91830762185444,12.497125996713738,0.0,"4   2014-02-01 00:01:09+00:00
Name: Date, dtype: datetime64[ns, UTC]",1.8920665818044715,8,16.082565945338008,,69,9
10,taxi_122,41.91816913675989,12.496974947142599,0.0,2014-02-01 00:01:20+00:00,1.8920665818044715,19,35.94926505428496,,80,10
11,taxi_122,41.9171705126634,12.496291811454801,0.0,2014-02-01 00:01:31+00:00,11.339987247860531,11,124.73985972646584,,91,11
12,taxi_122,41.9164621666862,12.496859155324099,0.0,2014-02-01 00:01:40+00:00,10.1994727583417,9,91.7952548250753,,100,12
13,taxi_122,41.916042401850696,12.49665704512628,0.0,"7   2014-02-01 00:01:48+00:00
Name: Date, dtype: datetime64[ns, UTC]",5.829082111733561,8,49.54719794973526,,108,13
14,taxi_122,41.91562263662867,12.496454937577198,0.0,"7   2014-02-01 00:01:57+00:00
Name: Date, dtype: datetime64[ns, UTC]",5.829082111733561,8,49.54719794973526,,117,14
15,taxi_122,41.9154274108652,12.4963590779102,0.0,2014-02-01 00:02:01+00:00,5.82908211173356,21,122.41072434640476,,121,15
16,taxi_122,41.913778763021895,12.4944865739765,0.0,2014-02-01 00:02:10+00:00,26.699706516046085,9,240.29735864441477,,130,16
17,taxi_122,41.91304023380539,12.494070215417478,0.0,"9   2014-02-01 00:02:18+00:00
Name: Date, dtype: datetime64[ns, UTC]",10.471271046930559,8,89.00580389890975,,138,17
18,taxi_122,41.912044922115605,12.4935054442369,0.0,2014-02-01 00:02:30+00:00,10.471271046930559,20,209.42542093861118,,150,18
19,taxi_122,41.910812238944295,12.493762528916301,0.0,2014-02-01 00:02:41+00:00,12.624051641510489,11,138.86456805661538,,161,19
20,taxi_122,41.91046160965878,12.493921104870475,0.0,"11   2014-02-01 00:02:49+00:00
Name: Date, dtype: datetime64[ns, UTC]",4.836141026337983,8,41.107198723872855,,169,20
21,taxi_122,41.91011098013279,12.494079679089067,0.0,"11   2014-02-01 00:02:58+00:00
Name: Date, dtype: datetime64[ns, UTC]",4.836141026337983,8,41.107198723872855,,178,21
22,taxi_122,41.90998906720829,12.4941362066942,0.0,2014-02-01 00:03:01+00:00,4.836141026337983,20,96.72282052675966,,181,22
23,taxi_122,41.909837855587895,12.494183119548094,0.0,"12   2014-02-01 00:03:09+00:00
Name: Date, dtype: datetime64[ns, UTC]",2.028284029224115,8,17.240414248404978,,189,23
24,taxi_122,41.9096518177057,12.494241227635401,0.0,2014-02-01 00:03:20+00:00,2.028284029224115,19,38.537396555258184,,200,24
25,taxi_122,41.9096518177057,12.494241227635401,0.0,2014-02-01 00:03:31+00:00,0.0,11,0.0,,211,25
26,taxi_122,41.908814918337605,12.4945600932706,0.0,2014-02-01 00:03:40+00:00,10.759555306992107,9,96.83599776292897,,220,26
27,taxi_122,41.908553565974955,12.494753697579858,0.0,"15   2014-02-01 00:03:48+00:00
Name: Date, dtype: datetime64[ns, UTC]",3.903147487111616,8,33.17675364044874,,228,27
28,taxi_122,41.90829221327395,12.494947300309788,0.0,"15   2014-02-01 00:03:57+00:00
Name: Date, dtype: datetime64[ns, UTC]",3.903147487111616,8,33.17675364044874,,237,28
29,taxi_122,41.9081706638053,12.4950391246721,0.0,2014-02-01 00:04:01+00:00,3.9031474871116156,21,81.96609722934393,,241,29
30,taxi_122,41.9075744764312,12.495812539005302,0.0,2014-02-01 00:04:11+00:00,9.225065792953375,10,92.25065792953374,,251,30
31,taxi_122,41.907329494511394,12.495834363874698,0.0,"17   2014-02-01 00:04:19+00:00
Name: Date, dtype: datetime64[ns, UTC]",3.2083168895015093,8,27.27069356076283,,259,31
32,taxi_122,41.907028089791496,12.4958613969979,0.0,2014-02-01 00:04:30+00:00,3.2083168895015093,19,60.95802090052868,,270,32
33,taxi_122,41.906903791401504,12.4953580800087,0.0,2014-02-01 00:04:40+00:00,4.3934316799329824,10,43.93431679932982,,280,33
34,taxi_122,41.906963775429446,12.495299709416281,0.0,"19   2014-02-01 00:04:48+00:00
Name: Date, dtype: datetime64[ns, UTC]",0.969033367952919,8,8.236783627599811,,288,34
35,taxi_122,41.90702375942709,12.495241338714585,0.0,"19   2014-02-01 00:04:57+00:00
Name: Date, dtype: datetime64[ns, UTC]",0.969033367952919,8,8.236783627599811,,297,35
36,taxi_122,41.9070516571584,12.495213654395402,0.0,2014-02-01 00:05:01+00:00,0.9690333679529188,21,20.349700727011296,,301,36
37,taxi_122,41.9070516571584,12.495213654395402,0.0,2014-02-01 00:05:10+00:00,0.0,9,0.0,,310,37
38,taxi_122,41.907051657158405,12.495213654395402,0.0,"21   2014-02-01 00:05:18+00:00
Name: Date, dtype: datetime64[ns, UTC]",0.0,8,0.0,,318,38
39,taxi_122,41.9070516571584,12.495213654395402,0.0,2014-02-01 00:05:31+00:00,0.0,21,0.0,,331,39
40,taxi_122,41.9070516571584,12.495213654395402,0.0,2014-02-01 00:05:40+00:00,0.0,9,0.0,,340,40
41,taxi_122,41.907051657158405,12.495213654395402,0.0,"23   2014-02-01 00:05:48+00:00
Name: Date, dtype: datetime64[ns, UTC]",0.0,8,0.0,,348,41
42,taxi_122,41.907051657158405,12.495213654395402,0.0,"23   2014-02-01 00:05:57+00:00
Name: Date, dtype: datetime64[ns, UTC]",0.0,8,0.0,,357,42
43,taxi_122,41.9070516571584,12.495213654395402,0.0,2014-02-01 00:06:00+00:00,0.0,20,0.0,,360,43
44,taxi_122,41.9071530656055,12.495074531294,0.0,2014-02-01 00:06:10+00:00,1.6133288471088327,10,16.133288471088328,,370,44
45,taxi_122,41.907212266139815,12.494819321291953,0.0,"25   2014-02-01 00:06:18+00:00
Name: Date, dtype: datetime64[ns, UTC]",2.60852874524922,8,22.172494334618367,,378,45
46,taxi_122,41.90729205144729,12.4944731377663,0.0,2014-02-01 00:06:30+00:00,2.6085287452492194,20,52.17057490498439,,390,46
47,taxi_122,41.907138449358385,12.49399129673847,0.0,"26   2014-02-01 00:06:38+00:00
Name: Date, dtype: datetime64[ns, UTC]",5.113762811091471,8,43.466983894277504,,398,47
48,taxi_122,41.9071117471094,12.493905417693801,0.0,2014-02-01 00:06:40+00:00,5.113762811091471,10,51.13762811091471,,400,48
49,taxi_122,41.906901466374144,12.493415937623917,0.0,"27   2014-02-01 00:06:48+00:00
Name: Date, dtype: datetime64[ns, UTC]",5.511749345134385,8,46.849869433642276,,408,49
50,taxi_122,41.9065933916023,12.492694308768302,0.0,2014-02-01 00:07:01+00:00,5.511749345134386,21,115.7467362478221,,421,50
51,taxi_122,41.9059033619496,12.4912970227264,0.0,2014-02-01 00:07:11+00:00,13.892986840517674,10,138.92986840517673,,431,51
52,taxi_122,41.905903361949605,12.4912970227264,0.0,"29   2014-02-01 00:07:19+00:00
Name: Date, dtype: datetime64[ns, UTC]",0.0,8,0.0,,439,52
53,taxi_122,41.905903361949605,12.4912970227264,0.0,"29   2014-02-01 00:07:28+00:00
Name: Date, dtype: datetime64[ns, UTC]",0.0,8,0.0,,448,53
54,taxi_122,41.9059033619496,12.4912970227264,0.0,2014-02-01 00:07:31+00:00,0.0,20,0.0,,451,54
55,taxi_122,41.9059033619496,12.4912970227264,0.0,2014-02-01 00:07:41+00:00,0.0,10,0.0,,461,55
56,taxi_122,41.905903361949605,12.4912970227264,0.0,"31   2014-02-01 00:07:49+00:00
Name: Date, dtype: datetime64[ns, UTC]",0.0,8,0.0,,469,56
57,taxi_122,41.9059033619496,12.4912970227264,0.0,2014-02-01 00:08:00+00:00,0.0,19,0.0,,480,57
58,taxi_122,41.9058774655204,12.4907500363188,0.0,2014-02-01 00:08:10+00:00,4.540874231429724,10,45.408742314297236,,490,58
59,taxi_122,41.905676218156884,12.490517486069706,0.0,"33   2014-02-01 00:08:18+00:00
Name: Date, dtype: datetime64[ns, UTC]",3.4739970089967676,8,29.528974576472525,,498,59
60,taxi_122,41.905404998692,12.490202041561199,0.0,2014-02-01 00:08:30+00:00,3.4739970089967676,20,69.47994017993535,,510,60
61,taxi_122,41.90456203556227,12.489265207741036,0.0,"34   2014-02-01 00:08:38+00:00
Name: Date, dtype: datetime64[ns, UTC]",14.316634333894811,8,121.69139183810589,,518,61
62,taxi_122,41.9044154948182,12.489098232255499,0.0,2014-02-01 00:08:40+00:00,14.316634333894811,10,143.1663433389481,,520,62
63,taxi_122,41.904080408477085,12.488701394383533,0.0,"35   2014-02-01 00:08:48+00:00
Name: Date, dtype: datetime64[ns, UTC]",5.846292391681029,8,49.69348532928875,,528,63
64,taxi_122,41.9035894832998,12.4881163461233,0.0,2014-02-01 00:09:01+00:00,5.846292391681029,21,122.77214022530161,,541,64
65,taxi_122,41.90339524178749,12.487560533006285,0.0,"36   2014-02-01 00:09:09+00:00
Name: Date, dtype: datetime64[ns, UTC]",5.990111793171029,8,50.915950241953745,,549,65
66,taxi_122,41.9031562682022,12.486872085099199,0.0,2014-02-01 00:09:20+00:00,5.990111793171028,19,113.81212407024954,,560,66
67,taxi_122,41.9029458440504,12.486080067186487,0.0,"37   2014-02-01 00:09:28+00:00
Name: Date, dtype: datetime64[ns, UTC]",8.206011413383251,8,69.75109701375763,,568,67
68,taxi_122,41.9029092657204,12.4859389053546,0.0,2014-02-01 00:09:30+00:00,8.206011413383253,10,82.06011413383253,,570,68
69,taxi_122,41.9028521719123,12.4856865961584,0.0,2014-02-01 00:09:41+00:00,1.986300560750311,11,21.84930616825342,,581,69
70,taxi_122,41.902668732130095,12.484903942782813,0.0,"39   2014-02-01 00:09:49+00:00
Name: Date, dtype: datetime64[ns, UTC]",8.00744258523116,8,68.06326197446487,,589,70
71,taxi_122,41.90242151842679,12.4838423097947,0.0,2014-02-01 00:10:01+00:00,8.00744258523116,20,160.1488517046232,,601,71
72,taxi_122,41.9020009564025,12.4819575861063,0.0,2014-02-01 00:10:11+00:00,16.302349049755986,10,163.02349049755986,,611,72
73,taxi_122,41.90212563938172,12.481600514721473,0.0,"41   2014-02-01 00:10:19+00:00
Name: Date, dtype: datetime64[ns, UTC]",3.8477275671417277,8,32.705684320704684,,619,73
74,taxi_122,41.90225032124795,12.481243441947347,0.0,"41   2014-02-01 00:10:28+00:00
Name: Date, dtype: datetime64[ns, UTC]",3.8477275671417277,8,32.705684320704684,,628,74
75,taxi_122,41.9022790400948,12.481158230627502,0.0,2014-02-01 00:10:30+00:00,3.8477275671417273,19,73.10682377569282,,630,75
76,taxi_122,41.9020662406378,12.480477697786698,0.0,2014-02-01 00:10:41+00:00,5.559881537784637,11,61.158696915631005,,641,76
77,taxi_122,41.90185185965778,12.480373116484063,0.0,"43   2014-02-01 00:10:49+00:00
Name: Date, dtype: datetime64[ns, UTC]",2.98160059510051,8,25.343605058354335,,649,77
78,taxi_122,41.901562939418895,12.480231256189402,0.0,2014-02-01 00:11:01+00:00,2.98160059510051,20,59.6320119020102,,661,78
79,taxi_122,41.900389456202895,12.4807003054771,0.0,2014-02-01 00:11:11+00:00,13.62900355029152,10,136.2900355029152,,671,79
80,taxi_122,41.899801731738265,12.48095540632346,0.0,"45   2014-02-01 00:11:19+00:00
Name: Date, dtype: datetime64[ns, UTC]",8.073615522904376,8,68.6257319446872,,679,80
81,taxi_122,41.89921400664661,12.4812105024916,0.0,"45   2014-02-01 00:11:28+00:00
Name: Date, dtype: datetime64[ns, UTC]",8.073615522904376,8,68.6257319446872,,688,81
82,taxi_122,41.8990786495806,12.4812713828996,0.0,2014-02-01 00:11:30+00:00,8.073615522904376,19,153.39869493518313,,690,82
83,taxi_122,41.8976485786237,12.4818000945248,0.0,2014-02-01 00:11:41+00:00,15.010239265187693,11,165.11263191706462,,701,83
84,taxi_122,41.89726777124633,12.481921306273517,0.0,"47   2014-02-01 00:11:49+00:00
Name: Date, dtype: datetime64[ns, UTC]",5.1148631262412705,8,43.4763365730508,,709,84
85,taxi_122,41.896754559510796,12.482085724913,0.0,2014-02-01 00:12:01+00:00,5.1148631262412705,20,102.29726252482541,,721,85
86,taxi_122,41.896400656146,12.480866419486402,0.0,2014-02-01 00:12:10+00:00,12.049140590153012,9,108.44226531137711,,730,86
87,taxi_122,41.89628332243548,12.480326586310639,0.0,"49   2014-02-01 00:12:18+00:00
Name: Date, dtype: datetime64[ns, UTC]",5.488854548861829,8,46.65526366532554,,738,87
88,taxi_122,41.896165986184926,12.479786755111075,0.0,"49   2014-02-01 00:12:27+00:00
Name: Date, dtype: datetime64[ns, UTC]",5.488854548861829,8,46.65526366532554,,747,88
89,taxi_122,41.89611142297311,12.479530722153198,0.0,2014-02-01 00:12:31+00:00,5.488854548861828,21,115.26594552609839,,751,89
90,taxi_122,41.89603849782037,12.478868785781124,0.0,"50   2014-02-01 00:12:39+00:00
Name: Date, dtype: datetime64[ns, UTC]",6.53235903682099,8,55.52505181297842,,759,90
91,taxi_122,41.8959402216972,12.477970897197402,0.0,2014-02-01 00:12:51+00:00,6.53235903682099,20,130.6471807364198,,771,91
92,taxi_122,41.896038784195795,12.4766204362623,0.0,2014-02-01 00:13:01+00:00,11.243786091905141,10,112.43786091905142,,781,92
93,taxi_122,41.89646257505311,12.474831088645853,0.0,"52   2014-02-01 00:13:09+00:00
Name: Date, dtype: datetime64[ns, UTC]",18.326064020668646,8,155.7715441756835,,789,93
94,taxi_122,41.8965362680659,12.4745121705003,0.0,2014-02-01 00:13:11+00:00,18.326064020668646,10,183.26064020668645,,791,94
95,taxi_122,41.89668871746572,12.473837175783796,0.0,"53   2014-02-01 00:13:19+00:00
Name: Date, dtype: datetime64[ns, UTC]",6.884429294711577,8,58.517649005048405,,799,95
96,taxi_122,41.8968941782916,12.472921566903699,0.0,2014-02-01 00:13:31+00:00,6.884429294711578,20,137.68858589423155,,811,96
97,taxi_122,41.897303283549704,12.471020116133198,0.0,2014-02-01 00:13:40+00:00,18.222654581314487,9,164.00389123183038,,820,97
98,taxi_122,41.89746116890251,12.47026186364014,0.0,"55   2014-02-01 00:13:48+00:00
Name: Date, dtype: datetime64[ns, UTC]",7.6847821155044205,8,65.32064798178757,,828,98
99,taxi_122,41.8976924908114,12.4691439774648,0.0,2014-02-01 00:14:01+00:00,7.6847821155044205,21,161.38042442559282,,841,99
100,taxi_122,41.8987587446938,12.467409377973599,0.0,2014-02-01 00:14:10+00:00,20.711261545949533,9,186.4013539135458,,850,100
101,taxi_260,41.8658208551143,12.465522110931301,0.0,2014-02-01 00:00:00+00:00,0.0,0,0.0,,0,0
102,taxi_260,41.865191957299764,12.465140782620779,0.0,"58   2014-02-01 00:00:08+00:00
Name: Date, dtype: datetime64[ns, UTC]",9.119140133892603,8,76.6919685260368,,8,1
103,taxi_260,41.8650747304238,12.4650680095904,0.0,2014-02-01 00:00:10+00:00,9.119140133892603,10,91.19140133892604,,10,2
104,taxi_260,41.864768162027076,12.464931246087636,0.0,"59   2014-02-01 00:00:18+00:00
Name: Date, dtype: datetime64[ns, UTC]",4.268027904678406,8,35.894114678345396,,18,3
105,taxi_260,41.8643473038429,12.4647422839145,0.0,2014-02-01 00:00:30+00:00,4.268027904678407,20,85.36055809356813,,30,4
106,taxi_260,41.8643473038429,12.4647422839145,0.0,2014-02-01 00:00:40+00:00,0.0,10,0.0,,40,5
107,taxi_260,41.8643473038429,12.4647422839145,0.0,"61   2014-02-01 00:00:48+00:00
Name: Date, dtype: datetime64[ns, UTC]",0.0,8,0.0,,48,6
108,taxi_260,41.8643473038429,12.4647422839145,0.0,"61   2014-02-01 00:00:56+00:00
Name: Date, dtype: datetime64[ns, UTC]",0.0,8,0.0,,56,7
109,taxi_260,41.8643473038429,12.4647422839145,0.0,2014-02-01 00:01:00+00:00,0.0,20,0.0,,60,8
110,taxi_260,41.8646480812845,12.4649248836623,0.0,2014-02-01 00:01:10+00:00,3.6745440517130987,10,36.74544051713099,,70,9
111,taxi_260,41.86488184926725,12.465059375144152,0.0,"63   2014-02-01 00:01:18+00:00
Name: Date, dtype: datetime64[ns, UTC]",3.3607634067794816,8,28.26402025101544,,78,10
112,taxi_260,41.8652027677948,12.4652451990377,0.0,2014-02-01 00:01:30+00:00,3.360763406779482,20,67.21526813558964,,90,11
113,taxi_260,41.8652027677948,12.4652451990377,0.0,2014-02-01 00:01:40+00:00,0.0,10,0.0,,100,12
114,taxi_260,41.8652027677948,12.4652451990377,0.0,"65   2014-02-01 00:01:48+00:00
Name: Date, dtype: datetime64[ns, UTC]",0.0,8,0.0,,108,13
115,taxi_260,41.8652027677948,12.4652451990377,0.0,"65   2014-02-01 00:01:56+00:00
Name: Date, dtype: datetime64[ns, UTC]",0.0,8,0.0,,116,14
116,taxi_260,41.8652027677948,12.4652451990377,0.0,2014-02-01 00:02:00+00:00,0.0,20,0.0,,120,15
117,taxi_260,41.8652027677948,12.4652451990377,0.0,2014-02-01 00:02:10+00:00,0.0,10,0.0,,130,16
118,taxi_260,41.86538416948017,12.465308713600592,0.0,"67   2014-02-01 00:02:18+00:00
Name: Date, dtype: datetime64[ns, UTC]",2.476462854583327,8,20.82705260704578,,138,17
119,taxi_260,41.865633198880204,12.465396470173099,0.0,2014-02-01 00:02:30+00:00,2.476462854583327,20,49.52925709166654,,150,18
120,taxi_260,41.867146655411084,12.466051524626808,0.0,"68   2014-02-01 00:02:38+00:00
Name: Date, dtype: datetime64[ns, UTC]",21.008240500870695,8,176.67930261232254,,158,19
121,taxi_260,41.867428772962,12.466176527064302,0.0,2014-02-01 00:02:40+00:00,21.008240500870695,10,210.08240500870696,,160,20
122,taxi_260,41.86811883757663,12.466506336580261,0.0,"69   2014-02-01 00:02:48+00:00
Name: Date, dtype: datetime64[ns, UTC]",9.677777323203964,8,81.39010728814534,,168,21
123,taxi_260,41.8691480362082,12.4670013045416,0.0,2014-02-01 00:03:01+00:00,9.677777323203964,21,203.23332378728324,,181,22
124,taxi_260,41.869325020469,12.467513541407499,0.0,2014-02-01 00:03:10+00:00,5.201166357394097,9,46.81049721654688,,190,23
125,taxi_260,41.86933825796344,12.467574145168284,0.0,"71   2014-02-01 00:03:18+00:00
Name: Date, dtype: datetime64[ns, UTC]",0.6232768229942216,8,5.241758081381404,,198,24
126,taxi_260,41.86935149542587,12.467634748954074,0.0,"71   2014-02-01 00:03:26+00:00
Name: Date, dtype: datetime64[ns, UTC]",0.6232768229942216,8,5.241758081381404,,206,25
127,taxi_260,41.86936473285629,12.467695352764869,0.0,"71   2014-02-01 00:03:35+00:00
Name: Date, dtype: datetime64[ns, UTC]",0.6232768229942216,8,5.241758081381404,,215,26
128,taxi_260,41.869372135578296,12.4677300492246,0.0,2014-02-01 00:03:40+00:00,0.6232768229942216,30,18.69830468982665,,220,27
129,taxi_260,41.8706214915016,12.467545115850301,0.0,2014-02-01 00:03:41+00:00,139.91999345039892,1,139.91999345039892,,221,27
130,taxi_260,41.870656588577255,12.467528914726369,0.0,"73   2014-02-01 00:03:49+00:00
Name: Date, dtype: datetime64[ns, UTC]",0.4903404864528135,8,4.1237634910681615,,229,28
131,taxi_260,41.870700606197,12.4675084593186,0.0,2014-02-01 00:04:00+00:00,0.49034048645281353,19,9.316469242603457,,240,29
132,taxi_260,41.870700606197,12.4675084593186,0.0,2014-02-01 00:04:11+00:00,0.0,11,0.0,,251,30
133,taxi_260,41.870700606197005,12.4675084593186,0.0,"75   2014-02-01 00:04:19+00:00
Name: Date, dtype: datetime64[ns, UTC]",0.0,8,0.0,,259,31
134,taxi_260,41.870700606197005,12.4675084593186,0.0,"75   2014-02-01 00:04:27+00:00
Name: Date, dtype: datetime64[ns, UTC]",0.0,8,0.0,,267,32
135,taxi_260,41.870700606197,12.4675084593186,0.0,2014-02-01 00:04:30+00:00,0.0,19,0.0,,270,33
136,taxi_260,41.871463792315005,12.467385509882698,0.0,2014-02-01 00:04:40+00:00,8.556661611130451,10,85.56661611130451,,280,34
137,taxi_260,41.87201585538375,12.46733923013971,0.0,"77   2014-02-01 00:04:48+00:00
Name: Date, dtype: datetime64[ns, UTC]",7.30538992865516,8,61.438329299989896,,288,35
138,taxi_260,41.872839229254495,12.4672697751335,0.0,2014-02-01 00:05:01+00:00,7.30538992865516,21,153.41318850175836,,301,36
139,taxi_260,41.8738778135541,12.4660412413921,0.0,2014-02-01 00:05:10+00:00,17.11861777942157,9,154.06756001479414,,310,37
140,taxi_260,41.874527559314096,12.46593932444454,0.0,"79   2014-02-01 00:05:18+00:00
Name: Date, dtype: datetime64[ns, UTC]",8.639957749294254,8,72.66204467156467,,318,38
141,taxi_260,41.875177304909876,12.465837405432522,0.0,"79   2014-02-01 00:05:26+00:00
Name: Date, dtype: datetime64[ns, UTC]",8.639957749294254,8,72.66204467156467,,326,39
142,taxi_260,41.8754195367486,12.4657985077553,0.0,2014-02-01 00:05:30+00:00,8.639957749294254,20,172.79915498588508,,330,40
143,taxi_260,41.87615194308721,12.46574245586636,0.0,"80   2014-02-01 00:05:38+00:00
Name: Date, dtype: datetime64[ns, UTC]",9.688700491244665,8,81.48197113136763,,338,41
144,taxi_260,41.8771573979704,12.465665010018899,0.0,2014-02-01 00:05:50+00:00,9.688700491244665,20,193.7740098248933,,350,42
145,taxi_260,41.8789050339809,12.4658160137818,0.0,2014-02-01 00:06:00+00:00,19.494812427718525,10,194.94812427718526,,360,43
146,taxi_260,41.8800119637347,12.466723218080098,0.0,2014-02-01 00:06:10+00:00,14.435230313203409,10,144.35230313203408,,370,44
147,taxi_260,41.88035204374345,12.46701130109901,0.0,"83   2014-02-01 00:06:18+00:00
Name: Date, dtype: datetime64[ns, UTC]",5.315797777897007,8,44.70585931211383,,378,45
148,taxi_260,41.88069212300934,12.467299387172854,0.0,"83   2014-02-01 00:06:26+00:00
Name: Date, dtype: datetime64[ns, UTC]",5.315797777897007,8,44.70585931211383,,386,46
149,taxi_260,41.8808189119282,12.4674093406144,0.0,2014-02-01 00:06:30+00:00,5.315797777897007,20,106.31595555794014,,390,47
150,taxi_260,41.881525411634094,12.467856542693545,0.0,"84   2014-02-01 00:06:38+00:00
Name: Date, dtype: datetime64[ns, UTC]",10.32203249237918,8,86.8082932609089,,398,48
151,taxi_260,41.882495309187,12.4684744362098,0.0,2014-02-01 00:06:50+00:00,10.32203249237918,20,206.4406498475836,,410,49
152,taxi_260,41.88312033861724,12.469003469089026,0.0,"85   2014-02-01 00:06:58+00:00
Name: Date, dtype: datetime64[ns, UTC]",9.767457983038565,8,82.14432163735432,,418,50
153,taxi_260,41.8833110051243,12.4691674271355,0.0,2014-02-01 00:07:01+00:00,9.767457983038565,11,107.44203781342421,,421,51
154,taxi_260,41.8833110051243,12.4691674271355,0.0,2014-02-01 00:07:10+00:00,0.0,9,0.0,,430,52
155,taxi_260,41.8833110051243,12.4691674271355,0.0,"87   2014-02-01 00:07:18+00:00
Name: Date, dtype: datetime64[ns, UTC]",0.0,8,0.0,,438,53
156,taxi_260,41.8833110051243,12.4691674271355,0.0,2014-02-01 00:07:30+00:00,0.0,20,0.0,,450,54
157,taxi_260,41.883589936444004,12.4694539133838,0.0,2014-02-01 00:07:41+00:00,3.553461823097055,11,39.0880800540676,,461,55
158,taxi_260,41.88409070665335,12.469905095937838,0.0,"89   2014-02-01 00:07:49+00:00
Name: Date, dtype: datetime64[ns, UTC]",7.973012524361844,8,67.05303532988312,,469,56
159,taxi_260,41.88459147504632,12.470356285538022,0.0,"89   2014-02-01 00:07:57+00:00
Name: Date, dtype: datetime64[ns, UTC]",7.973012524361844,8,67.05303532988312,,477,57
160,taxi_260,41.8847187640915,12.470474759863901,0.0,2014-02-01 00:08:00+00:00,7.973012524361844,19,151.48723796287504,,480,58
161,taxi_260,41.885847477191895,12.4714675891908,0.0,2014-02-01 00:08:11+00:00,13.65375803526638,11,150.1913383879302,,491,59
162,taxi_260,41.88640975423795,12.471930039661652,0.0,"91   2014-02-01 00:08:19+00:00
Name: Date, dtype: datetime64[ns, UTC]",8.71636284471481,8,73.30461152405155,,499,60
163,taxi_260,41.8871149528166,12.472513930712301,0.0,2014-02-01 00:08:30+00:00,8.71636284471481,19,165.6108940495814,,510,61
164,taxi_260,41.8931053859001,12.470946677943498,0.0,2014-02-01 00:11:10+00:00,0.0,0,0.0,,510,61
165,taxi_260,41.89342689083377,12.470946677943498,0.0,"93   2014-02-01 00:11:18+00:00
Name: Date, dtype: datetime64[ns, UTC]",4.246128712772464,8,35.70994247441642,,518,62
166,taxi_260,41.89374839574937,12.470946677943498,0.0,"93   2014-02-01 00:11:26+00:00
Name: Date, dtype: datetime64[ns, UTC]",4.246128712772464,8,35.70994247441642,,526,63
167,taxi_260,41.89406990064692,12.470946677943498,0.0,"93   2014-02-01 00:11:35+00:00
Name: Date, dtype: datetime64[ns, UTC]",4.246128712772465,8,35.70994247441643,,535,64
168,taxi_260,41.8943914055264,12.470946677943498,0.0,"93   2014-02-01 00:11:43+00:00
Name: Date, dtype: datetime64[ns, UTC]",4.246128712772464,8,35.70994247441642,,543,65
169,taxi_260,41.89471291038781,12.470946677943498,0.0,"93   2014-02-01 00:11:52+00:00
Name: Date, dtype: datetime64[ns, UTC]",4.246128712772465,8,35.70994247441643,,552,66
170,taxi_260,41.89503441523116,12.470946677943498,0.0,"93   2014-02-01 00:12:00+00:00
Name: Date, dtype: datetime64[ns, UTC]",4.246128712772465,8,35.70994247441643,,560,67
171,taxi_260,41.89535592005645,12.470946677943498,0.0,"93   2014-02-01 00:12:08+00:00
Name: Date, dtype: datetime64[ns, UTC]",4.246128712772465,8,35.70994247441643,,568,68
172,taxi_260,41.89567742486368,12.470946677943498,0.0,"93   2014-02-01 00:12:17+00:00
Name: Date, dtype: datetime64[ns, UTC]",4.246128712772464,8,35.70994247441642,,577,69
173,taxi_260,41.89599892965283,12.470946677943498,0.0,"93   2014-02-01 00:12:25+00:00
Name: Date, dtype: datetime64[ns, UTC]",4.246128712772465,8,35.70994247441643,,585,70
174,taxi_260,41.89632043442394,12.470946677943498,0.0,"93   2014-02-01 00:12:34+00:00
Name: Date, dtype: datetime64[ns, UTC]",4.246128712772465,8,35.70994247441643,,594,71
175,taxi_260,41.89664193917697,12.470946677943498,0.0,"93   2014-02-01 00:12:42+00:00
Name: Date, dtype: datetime64[ns, UTC]",4.246128712772464,8,35.70994247441642,,602,72
